startup_name,sector,city,total_raised,total_rounds,latest_round,last_raise,months_since_raise,recency_score,momentum_score,scale_score,stage_score_norm,health_score,risk_flag
Voonik,ECommerce,Bengaluru,34000000.0,4,Private Equity,2017-02-09,35.6,41.83006535947712,50.0,0.7904315012061056,83.33333333333334,44.0,HIGH RISK - No raise in 24+ months
Trell,Video,Bengaluru,3250000.0,2,Other,2019-12-14,1.0,98.36601307189542,25.0,0.07555595232117185,16.666666666666664,44.0,STABLE
Tynor Othontics,Healthcare,Chandigarh,21000000.0,1,Private Equity,2018-06-18,19.1,68.79084967320262,12.5,0.4882076919214181,83.33333333333334,44.0,MEDIUM RISK - No raise in 18+ months
Drip Capital,Finance,Mumbai,15000000.0,1,Private Equity,2018-06-20,19.1,68.79084967320262,12.5,0.34871977994387005,83.33333333333334,43.9,MEDIUM RISK - No raise in 18+ months
Holachef,Food and Beverages,Mumbai,8686200.0,6,Other,2018-02-13,23.3,61.9281045751634,75.0,0.20193665016989626,16.666666666666664,43.8,MEDIUM RISK - No raise in 18+ months
Alpha Capital,Finance,Mumbai,14800000.0,1,Private Equity,2018-06-12,19.3,68.4640522875817,12.5,0.3440701828779518,83.33333333333334,43.8,MEDIUM RISK - No raise in 18+ months
Network Intelligence,Technology,Mumbai,4800000.0,1,Private Equity,2018-06-14,19.3,68.4640522875817,12.5,0.11159032958203842,83.33333333333334,43.8,MEDIUM RISK - No raise in 18+ months
Annapurna Finance,Finance,Bhubneswar,23000000.0,1,Private Equity,2018-06-07,19.5,68.13725490196079,12.5,0.5347036625806008,83.33333333333334,43.7,MEDIUM RISK - No raise in 18+ months
Springboard,Technology,Bengaluru,11200000.0,2,Private Equity,2017-12-19,25.2,58.82352941176471,25.0,0.26037743569142296,83.33333333333334,43.6,HIGH RISK - No raise in 24+ months
Mindtickle,Technology,Pune,39500000.0,2,Private Equity,2017-12-13,25.4,58.496732026143796,25.0,0.9182954205188578,83.33333333333334,43.6,HIGH RISK - No raise in 24+ months
Cointribe,Finance,Gurgaon,10000000.0,1,Private Equity,2018-06-01,19.7,67.81045751633988,12.5,0.23247985329591336,83.33333333333334,43.6,MEDIUM RISK - No raise in 18+ months
Stellaps,Technology,Bengaluru,14000000.0,1,Private Equity,2018-05-30,19.8,67.64705882352942,12.5,0.3254717946142787,83.33333333333334,43.5,MEDIUM RISK - No raise in 18+ months
Shopclues,eCommerce,Gurgaon,207700000.0,3,Private Equity,2017-05-10,32.6,46.73202614379085,37.5,4.828606552956121,83.33333333333334,43.4,HIGH RISK - No raise in 24+ months
Tinystep,Consumer Internet,Bengaluru,3580000.0,4,Private Equity,2017-01-17,36.4,40.52287581699346,50.0,0.08322778747993699,83.33333333333334,43.4,HIGH RISK - No raise in 24+ months
Docsapp,Technology,Bengaluru,8400000.0,2,Private Equity,2017-12-13,25.4,58.496732026143796,25.0,0.19528307676856724,83.33333333333334,43.4,HIGH RISK - No raise in 24+ months
Handytrain,Technology,Goa,2000000.0,2,Private Equity,2017-12-05,25.6,58.169934640522875,25.0,0.04649597065918268,83.33333333333334,43.3,HIGH RISK - No raise in 24+ months
Smaaash,Technology,Mumbai,47800000.0,2,Private Equity,2017-11-27,25.9,57.67973856209151,25.0,1.111253698754466,83.33333333333334,43.3,HIGH RISK - No raise in 24+ months
Bigbasket,Consumer Internet,Bengaluru,566588000.0,4,Series A,2018-02-01,23.7,61.274509803921575,50.0,13.172029511922497,33.33333333333333,43.2,MEDIUM RISK - No raise in 18+ months
Chumbak,Lifestyle,Bengaluru,14700000.0,2,Private Equity,2017-11-28,25.9,57.67973856209151,25.0,0.3417453843449927,83.33333333333334,43.2,HIGH RISK - No raise in 24+ months
Goodbox,eCommerce,Bengaluru,3700000.0,3,Private Equity,2017-06-16,31.4,48.692810457516345,37.5,0.08601754571948796,83.33333333333334,43.1,HIGH RISK - No raise in 24+ months
Zoomcar,Consumer Internet,Bengaluru,40000000.0,4,Private Equity,2016-12-20,37.3,39.05228758169935,50.0,0.9299194131836535,83.33333333333334,43.0,HIGH RISK - No raise in 24+ months
The Man Company,Consumer Goods,Gurgaon,0.0,2,Other,2019-10-21,2.8,95.42483660130719,25.0,0.0,16.666666666666664,43.0,STABLE
Qubole,Technology,Bengaluru,55000000.0,2,Private Equity,2017-11-10,26.5,56.69934640522876,25.0,1.2786391931275236,83.33333333333334,43.0,HIGH RISK - No raise in 24+ months
Samco,Consumer Internet,Mumbai,7500000.0,1,Private Equity,2018-04-30,20.8,66.01307189542484,12.5,0.17435988997193502,83.33333333333334,42.9,MEDIUM RISK - No raise in 18+ months
Kuvera,Finance,Bengaluru,45250000.0,2,Series A,2019-04-16,9.1,85.13071895424837,25.0,1.0519713361640082,33.33333333333333,42.9,STABLE
Increff,Technology,Bengaluru,5000000.0,2,Series A,2019-04-17,9.0,85.29411764705883,25.0,0.11623992664795668,33.33333333333333,42.8,STABLE
Supr Daily,Consumer Internet,Mumbai,1620000.0,3,Private Equity,2017-05-30,31.9,47.875816993464056,37.5,0.03766173623393797,83.33333333333334,42.8,HIGH RISK - No raise in 24+ months
Varthana,Finance,Bengaluru,55000000.0,1,Private Equity,2018-04-04,21.6,64.70588235294117,12.5,1.2786391931275236,83.33333333333334,42.7,MEDIUM RISK - No raise in 18+ months
Box8,Consumer Internet,Mumbai,12000000.0,3,Private Equity,2017-05-23,32.2,47.385620915032675,37.5,0.27897582395509607,83.33333333333334,42.7,HIGH RISK - No raise in 24+ months
Traveltriangle,Consumer Internet,Gurgaon,12000000.0,1,Private Equity,2018-04-10,21.4,65.0326797385621,12.5,0.27897582395509607,83.33333333333334,42.6,MEDIUM RISK - No raise in 18+ months
Ecom Express,Logistics,Delhi,167000000.0,2,Private Equity,2017-09-11,28.5,53.43137254901961,25.0,3.8824135500417536,83.33333333333334,42.4,HIGH RISK - No raise in 24+ months
Raw Pressery,Food & Beverage,Mumbai,6000000.0,2,Private Equity,2017-10-23,27.1,55.71895424836602,25.0,0.13948791197754803,83.33333333333334,42.4,HIGH RISK - No raise in 24+ months
Pinelabs,Technology,Mumbai,82000000.0,1,Private Equity,2018-03-13,22.4,63.39869281045752,12.5,1.9063347970264897,83.33333333333334,42.4,MEDIUM RISK - No raise in 18+ months
75F,IoT,Burnsville,18000000.0,1,Series A,2019-09-04,4.4,92.81045751633987,12.5,0.4184637359326441,33.33333333333333,42.4,STABLE
Roadcast,Technology,Delhi,250000.0,1,Private Equity,2018-03-28,21.9,64.2156862745098,12.5,0.005811996332397835,83.33333333333334,42.3,MEDIUM RISK - No raise in 18+ months
Byju’S,E-Tech,Bengaluru,200000000.0,1,Other,2020-01-09,0.1,99.83660130718954,12.5,4.649597065918268,16.666666666666664,42.3,STABLE
Cars24,E-Commerce,Gurgaon,127501000.0,2,Seed,2019-08-13,5.1,91.66666666666667,25.0,2.964141377508225,16.666666666666664,42.3,STABLE
Atomberg Technology,Consumer Technology,Mumbai,10000000.0,1,Series A,2019-09-04,4.4,92.81045751633987,12.5,0.23247985329591336,33.33333333333333,42.3,STABLE
Gaana,Technology,Gurgaon,115000000.0,1,Private Equity,2018-02-28,22.8,62.745098039215684,12.5,2.673518312903004,83.33333333333334,42.3,MEDIUM RISK - No raise in 18+ months
Vyapar App,Accounting,Bengaluru,5000000.0,1,Series A,2019-09-03,4.4,92.81045751633987,12.5,0.11623992664795668,33.33333333333333,42.3,STABLE
Cashflo,FinTech,Mumbai,3300000.0,1,Series A,2019-09-04,4.4,92.81045751633987,12.5,0.0767183515876514,33.33333333333333,42.3,STABLE
Chaayos,eCommerce,Gurgaon,3000000.0,2,Private Equity,2017-10-13,27.4,55.22875816993464,25.0,0.06974395598877402,83.33333333333334,42.3,HIGH RISK - No raise in 24+ months
One Labs,Consumer Internet,,0.0,1,Private Equity,2018-03-20,22.1,63.88888888888889,12.5,0.0,83.33333333333334,42.2,MEDIUM RISK - No raise in 18+ months
Mygubbi,eCommerce,Bengaluru,5200000.0,2,Private Equity,2017-10-09,27.5,55.06535947712419,25.0,0.12088952371387496,83.33333333333334,42.2,HIGH RISK - No raise in 24+ months
Lenskart.Com,E-Commerce,Faridabad,231000000.0,1,Other,2019-12-20,0.8,98.69281045751634,12.5,5.370284611135599,16.666666666666664,42.1,STABLE
Little Black Book,Consumer Internet,Delhi,1000000.0,2,Private Equity,2017-10-05,27.7,54.738562091503276,25.0,0.02324798532959134,83.33333333333334,42.1,HIGH RISK - No raise in 24+ months
Zefo,ECommerce,Bengaluru,15200000.0,2,Private Equity,2017-10-05,27.7,54.738562091503276,25.0,0.3533693770097883,83.33333333333334,42.1,HIGH RISK - No raise in 24+ months
Availfinance,Consumer Internet,Bengaluru,17200000.0,1,Private Equity,2018-03-14,22.3,63.56209150326798,12.5,0.39986534766897097,83.33333333333334,42.1,MEDIUM RISK - No raise in 18+ months
Stalkbuylove,eCommerce,Delhi,1000000.0,3,Private Equity,2017-04-26,33.1,45.915032679738566,37.5,0.02324798532959134,83.33333333333334,42.1,HIGH RISK - No raise in 24+ months
Fashalot,Consumer Internet,Gurgaon,0.0,2,Private Equity,2017-09-27,27.9,54.41176470588236,25.0,0.0,83.33333333333334,42.0,HIGH RISK - No raise in 24+ months
Mishry Reviews,Services,Gurgaon,0.0,1,Series A,2019-08-19,4.9,91.99346405228758,12.5,0.0,33.33333333333333,42.0,STABLE
Pharmeasy,Consumer Internet,Mumbai,61957000.0,3,Series A,2018-09-11,16.3,73.36601307189542,37.5,1.4403754270654905,33.33333333333333,42.0,STABLE
Hotelogix,Technology,Noida,5000000.0,1,Private Equity,2018-03-05,22.6,63.0718954248366,12.5,0.11623992664795668,83.33333333333334,41.9,MEDIUM RISK - No raise in 18+ months
Wellthy,Healthcare,Mumbai,2100000.0,1,Private Equity,2018-03-05,22.6,63.0718954248366,12.5,0.04882076919214181,83.33333333333334,41.9,MEDIUM RISK - No raise in 18+ months
Cropin,Technology,Bengaluru,2000000.0,2,Private Equity,2017-09-25,28.0,54.248366013071895,25.0,0.04649597065918268,83.33333333333334,41.9,HIGH RISK - No raise in 24+ months
Finova Capital,Consumer Internet,Jaipur,6000000.0,1,Private Equity,2018-03-05,22.6,63.0718954248366,12.5,0.13948791197754803,83.33333333333334,41.9,MEDIUM RISK - No raise in 18+ months
Ace Turtle,Technology,Bengaluru,5000000.0,2,Private Equity,2017-09-22,28.1,54.08496732026144,25.0,0.11623992664795668,83.33333333333334,41.9,HIGH RISK - No raise in 24+ months
Buddy4Studdy,Consumer Internet,Noida,3000000.0,1,Private Equity,2018-03-01,22.8,62.745098039215684,12.5,0.06974395598877402,83.33333333333334,41.8,MEDIUM RISK - No raise in 18+ months
91Springboard,Consumer Internet,Delhi,0.0,2,Private Equity,2017-09-21,28.1,54.08496732026144,25.0,0.0,83.33333333333334,41.8,HIGH RISK - No raise in 24+ months
Planys Technologies,Technology,Chennai,1040000.0,1,Private Equity,2018-02-26,22.9,62.58169934640524,12.5,0.02417790474277499,83.33333333333334,41.7,MEDIUM RISK - No raise in 18+ months
Avishkaar Box,Ed-Tech,Delhi,772500.0,1,Private Equity,2018-02-26,22.9,62.58169934640524,12.5,0.01795906866710931,83.33333333333334,41.7,MEDIUM RISK - No raise in 18+ months
Capillary,IT,Bengaluru,20000000.0,1,Private Equity,2018-02-21,23.0,62.41830065359477,12.5,0.4649597065918267,83.33333333333334,41.7,MEDIUM RISK - No raise in 18+ months
Progcap,Finance,Delhi,5000000.0,1,Series A,2019-08-01,5.5,91.01307189542484,12.5,0.11623992664795668,33.33333333333333,41.7,STABLE
Highradius,Technology,Hyderabad,0.0,1,Private Equity,2018-02-21,23.0,62.41830065359477,12.5,0.0,83.33333333333334,41.6,MEDIUM RISK - No raise in 18+ months
Treebo,Consumer Internet,Bengaluru,40000000.0,2,Private Equity,2017-08-30,28.9,52.777777777777786,25.0,0.9299194131836535,83.33333333333334,41.6,HIGH RISK - No raise in 24+ months
The Healthy Billions,Healthcare,Gurgaon,2100000.0,1,Private Equity,2018-02-21,23.0,62.41830065359477,12.5,0.04882076919214181,83.33333333333334,41.6,MEDIUM RISK - No raise in 18+ months
Automation Anywhere,Automation,California,300000000.0,1,Series B,2018-11-19,14.0,77.12418300653594,12.5,6.974395598877401,50.0,41.5,"WATCH - Single round, going cold"
Digital Mall Asia,E-Commerce,Delhi,220000000.0,1,Seed,2019-11-19,1.8,97.05882352941177,12.5,5.114556772510094,16.666666666666664,41.5,STABLE
Ezetap,Technology,Bengaluru,41000000.0,2,Private Equity,2017-08-24,29.1,52.450980392156865,25.0,0.9531673985132448,83.33333333333334,41.5,HIGH RISK - No raise in 24+ months
Littlemore,Ed-Tech,Chennai,3000000.0,1,Private Equity,2018-02-14,23.3,61.9281045751634,12.5,0.06974395598877402,83.33333333333334,41.5,MEDIUM RISK - No raise in 18+ months
Imax Program,Ed-Tech,Bengaluru,13500000.0,1,Private Equity,2018-02-13,23.3,61.9281045751634,12.5,0.3138478019494831,83.33333333333334,41.5,MEDIUM RISK - No raise in 18+ months
Medtel,Healthcare,Bhubaneswar,0.0,1,Private Equity,2018-02-09,23.4,61.76470588235294,12.5,0.0,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Freshworks,Software,San Francisco,229591000.0,1,Pre-Series A,2019-11-13,2.0,96.73202614379085,12.5,5.337528199806204,16.666666666666664,41.4,STABLE
Furtados School Of Music,Education,Tulangan,200000000.0,1,Other,2019-11-19,1.8,97.05882352941177,12.5,4.649597065918268,16.666666666666664,41.4,STABLE
Asia Institute Of Medical Science,Healthcare,Faridabad,21000000.0,1,Private Equity,2018-02-05,23.6,61.43790849673202,12.5,0.4882076919214181,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Healthi,Healthcare,Bengaluru,3100000.0,1,Private Equity,2018-02-06,23.5,61.60130718954249,12.5,0.07206875452173314,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Jugnoo,Consumer Internet,Chandigarh,26000000.0,5,Private Equity,2016-04-18,45.5,25.653594771241842,62.5,0.6044476185693748,83.33333333333334,41.4,HIGH RISK - No raise in 24+ months
Webengage,Technology,Mumbai,0.0,1,Private Equity,2018-02-09,23.4,61.76470588235294,12.5,0.0,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Rupeek,Consumer Internet,Bengaluru,6830000.0,1,Private Equity,2018-02-09,23.4,61.76470588235294,12.5,0.15878373980110885,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Browserstack,Technology,Mumbai,50000000.0,1,Private Equity,2018-01-30,23.8,61.11111111111111,12.5,1.162399266479567,83.33333333333334,41.4,MEDIUM RISK - No raise in 18+ months
Healthassure,Health Care,Mumbai,2500000.0,1,Series A,2019-07-10,6.2,89.86928104575163,12.5,0.05811996332397834,33.33333333333333,41.3,STABLE
Bombay Shaving Company,eCommerce,Delhi,2900000.0,2,Private Equity,2017-08-23,29.1,52.450980392156865,25.0,0.06741915745581488,83.33333333333334,41.3,HIGH RISK - No raise in 24+ months
Neogrowth Credit,Finance,Mumbai,47000000.0,1,Private Equity,2018-01-24,24.0,60.78431372549019,12.5,1.0926553104907928,83.33333333333334,41.3,MEDIUM RISK - No raise in 18+ months
Https://Www.Wealthbucket.In/,FinTech,Delhi,3000000.0,1,Pre-Series A,2020-01-02,0.4,99.34640522875817,12.5,0.06974395598877402,16.666666666666664,41.2,STABLE
Peesafe,Healthcare,Gurgaon,1000000.0,1,Private Equity,2018-01-30,23.8,61.11111111111111,12.5,0.02324798532959134,83.33333333333334,41.2,MEDIUM RISK - No raise in 18+ months
House Of Msasaba,Luxury Label,Mumbai,1000000.0,1,Series A,2019-07-09,6.3,89.70588235294117,12.5,0.02324798532959134,33.33333333333333,41.2,STABLE
Zapr,Technology,Bengaluru,10000000.0,3,Private Equity,2017-03-07,34.7,43.30065359477124,37.5,0.23247985329591336,83.33333333333334,41.2,HIGH RISK - No raise in 24+ months
Axio,Healthcare,Bengaluru,7400000.0,1,Private Equity,2018-01-26,23.9,60.94771241830066,12.5,0.1720350914389759,83.33333333333334,41.2,MEDIUM RISK - No raise in 18+ months
Fashor,Fashion and Apparel,Mumbai,1800000.0,1,Other,2020-01-02,0.4,99.34640522875817,12.5,0.04184637359326441,16.666666666666664,41.2,STABLE
Edelweiss,Finance,Mumbai,270000000.0,1,Private Equity,2017-11-27,25.9,57.67973856209151,12.5,6.2769560389896615,83.33333333333334,41.2,HIGH RISK - No raise in 24+ months
Aeon Learning,Technology,Bengaluru,3200000.0,1,Private Equity,2018-01-22,24.0,60.78431372549019,12.5,0.07439355305469228,83.33333333333334,41.1,MEDIUM RISK - No raise in 18+ months
Greyatom,Technology,Mumbai,1000000.0,1,Private Equity,2018-01-25,23.9,60.94771241830066,12.5,0.02324798532959134,83.33333333333334,41.1,MEDIUM RISK - No raise in 18+ months
Sports Flashes,Consumer Internet,Delhi,0.0,2,Private Equity,2017-08-14,29.4,51.9607843137255,25.0,0.0,83.33333333333334,41.1,HIGH RISK - No raise in 24+ months
Optacredit,Finance,Chennai,4000000.0,1,Private Equity,2018-01-22,24.0,60.78431372549019,12.5,0.09299194131836536,83.33333333333334,41.1,MEDIUM RISK - No raise in 18+ months
Rein Games,Gaming,Noida,50000000.0,1,Other,2019-12-11,1.1,98.20261437908496,12.5,1.162399266479567,16.666666666666664,41.1,STABLE
Skillate,Technology,Bengaluru,0.0,1,Private Equity,2018-01-22,24.0,60.78431372549019,12.5,0.0,83.33333333333334,41.1,MEDIUM RISK - No raise in 18+ months
Incred,Finance,Mumbai,5900000.0,1,Other,2019-12-16,0.9,98.52941176470588,12.5,0.1371631134445889,16.666666666666664,41.0,STABLE
Simplilearn,Education,Bengaluru,35750000.0,4,Private Equity,2016-09-07,40.8,33.33333333333334,50.0,0.8311154755328903,83.33333333333334,41.0,HIGH RISK - No raise in 24+ months
Newgen Software,Technology,Delhi,20000000.0,1,Private Equity,2018-01-15,24.3,60.294117647058826,12.5,0.4649597065918267,83.33333333333334,41.0,HIGH RISK - No raise in 24+ months
Rubix,Technology,Pune,1000000.0,1,Private Equity,2018-01-17,24.2,60.45751633986928,12.5,0.02324798532959134,83.33333333333334,41.0,HIGH RISK - No raise in 24+ months
Sahajanand Medical Technologies,Technology,Surat,36230000.0,1,Private Equity,2018-01-10,24.4,60.130718954248366,12.5,0.8422745084910942,83.33333333333334,41.0,HIGH RISK - No raise in 24+ months
Appario Retail Pvt Ltd.,E-commerce,Delhi,18840000.0,1,Private Equity,2018-01-10,24.4,60.130718954248366,12.5,0.4379920436095008,83.33333333333334,40.9,HIGH RISK - No raise in 24+ months
Dhruva Space,Aerospace,Bengaluru,50000000.0,1,Seed,2019-12-03,1.4,97.7124183006536,12.5,1.162399266479567,16.666666666666664,40.9,STABLE
Touchkin,Technology,Bengaluru,1700000.0,2,Private Equity,2017-08-01,29.8,51.30718954248366,25.0,0.03952157506030527,83.33333333333334,40.9,HIGH RISK - No raise in 24+ months
Samunnati,Finance,Chennai,23500000.0,1,Private Equity,2018-01-10,24.4,60.130718954248366,12.5,0.5463276552453964,83.33333333333334,40.9,HIGH RISK - No raise in 24+ months
Tapzo,Technology,Bengaluru,1930000.0,1,Private Equity,2018-01-10,24.4,60.130718954248366,12.5,0.04486861168611128,83.33333333333334,40.8,HIGH RISK - No raise in 24+ months
Epiq Capital,Finance,Mumbai,200000000.0,1,Private Equity,2017-11-21,26.1,57.35294117647059,12.5,4.649597065918268,83.33333333333334,40.8,HIGH RISK - No raise in 24+ months
Truebil,Consumer Internet,Mumbai,8650000.0,3,Private Equity,2017-02-16,35.4,42.156862745098046,37.5,0.20109507310096508,83.33333333333334,40.8,HIGH RISK - No raise in 24+ months
Wassup,Consumer Internet,Chennai,5200000.0,3,Private Equity,2017-02-13,35.5,41.993464052287585,37.5,0.12088952371387496,83.33333333333334,40.8,HIGH RISK - No raise in 24+ months
Bigstylist,Consumer Internet,Mumbai,2150000.0,2,Private Equity,2017-07-28,30.0,50.98039215686275,25.0,0.04998316845862137,83.33333333333334,40.8,HIGH RISK - No raise in 24+ months
Zenatix,Technology,Gurgaon,1361000.0,3,Private Equity,2017-02-08,35.6,41.83006535947712,37.5,0.03164050803357381,83.33333333333334,40.7,HIGH RISK - No raise in 24+ months
Chakr Innovation,Energy,Delhi,26000000.0,1,Series A,2019-06-06,7.4,87.90849673202615,12.5,0.6044476185693748,33.33333333333333,40.7,STABLE
Okcredit,FinTech,Haryana,15500000.0,1,Series A,2019-06-10,7.2,88.23529411764706,12.5,0.36034377260866574,33.33333333333333,40.7,STABLE
Specsmakers,E-Commerce,Chennai,10000000.0,1,Private Equity,2017-12-26,24.9,59.313725490196084,12.5,0.23247985329591336,83.33333333333334,40.6,HIGH RISK - No raise in 24+ months
Rentomojo,Consumer Internet,Bengaluru,12000000.0,2,Private Equity,2017-07-19,30.3,50.490196078431374,25.0,0.27897582395509607,83.33333333333334,40.6,HIGH RISK - No raise in 24+ months
Leegality,Services,Mumbai/Bengaluru,3400000.0,1,Series A,2019-06-04,7.4,87.90849673202615,12.5,0.07904315012061054,33.33333333333333,40.6,STABLE
Innoviti,Technology,Bengaluru,23350000.0,2,Private Equity,2017-07-12,30.5,50.16339869281046,25.0,0.5428404574459578,83.33333333333334,40.6,HIGH RISK - No raise in 24+ months
Garage On Road,E-Commerce,Noida,0.0,1,Private Equity,2017-12-27,24.9,59.313725490196084,12.5,0.0,83.33333333333334,40.6,HIGH RISK - No raise in 24+ months
Foyr.Com,Technology,Hyderabad,3800000.0,1,Private Equity,2017-12-27,24.9,59.313725490196084,12.5,0.08834234425244708,83.33333333333334,40.6,HIGH RISK - No raise in 24+ months
Medinfi,Consumer Internet,Bengaluru,780000.0,6,Seed,2017-08-25,29.0,52.614379084967325,75.0,0.018133428557081242,16.666666666666664,40.5,HIGH RISK - No raise in 24+ months
Spandana Sphoorty,Finance,Hyderabad,19500000.0,1,Private Equity,2017-12-20,25.1,58.98692810457516,12.5,0.45333571392703104,83.33333333333334,40.5,HIGH RISK - No raise in 24+ months
Avail Finance,Finance,Bengaluru,9000000.0,1,Series A,2019-06-03,7.5,87.74509803921569,12.5,0.20923186796632204,33.33333333333333,40.5,STABLE
9Stacks,Technology,Delhi,1500000.0,1,Private Equity,2017-12-19,25.2,58.82352941176471,12.5,0.03487197799438701,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Transversal Technologies,Technology,Bengaluru,6000000.0,1,Private Equity,2017-12-14,25.3,58.66013071895425,12.5,0.13948791197754803,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Igp.Com,E-Commerce,Uttar Pradesh,0.0,1,Private Equity,2017-12-21,25.1,58.98692810457516,12.5,0.0,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Your Quote,Technology,Bengaluru,1000000.0,1,Private Equity,2017-12-20,25.1,58.98692810457516,12.5,0.02324798532959134,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Peel Works,Technology,Mumbai,0.0,1,Private Equity,2017-12-19,25.2,58.82352941176471,12.5,0.0,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Tea Box,E-Commerce,Bengaluru,7000000.0,1,Private Equity,2017-12-14,25.3,58.66013071895425,12.5,0.16273589730713936,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Nazara Technologies,Technology,Mumbai,27000000.0,1,Private Equity,2017-12-13,25.4,58.496732026143796,12.5,0.6276956038989662,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Timesaverz,Consumer Internet,Mumbai,3400000.0,2,Private Equity,2017-07-05,30.7,49.83660130718954,25.0,0.07904315012061054,83.33333333333334,40.4,HIGH RISK - No raise in 24+ months
Bira91,Food and Beverage,Delhi,15600000.0,2,Other,2019-06-04,7.4,87.90849673202615,25.0,0.3626685711416249,16.666666666666664,40.4,STABLE
